datetime,instrument,score
2019-04-03,SH600219,-0.053461377
2019-04-03,SZ000858,0.12983617
2019-04-03,SZ000792,0.29786783
2019-04-03,SH600570,0.99750924
2019-04-03,SZ002027,-0.49768007
2019-04-03,SH600177,0.13225996
2019-04-03,SH600028,-0.27842236
2019-04-03,SH600085,-0.44478017
2019-04-03,SH600739,0.22571799
2019-04-03,SZ000568,0.27984875
2019-04-03,SH600688,-0.72421074
2019-04-03,SZ002085,0.45543987
2019-04-03,SH601336,0.10362005
2019-04-03,SH601117,1.355257
2019-04-03,SH600566,-0.20029591
2019-04-03,SH601229,-0.19999595
2019-04-03,SH600886,-0.0869737
2019-04-03,SH601668,-0.7707452
2019-04-03,SH601989,0.2906549
2019-04-03,SH600926,0.13636889
2019-04-03,SH601808,0.10422978
2019-04-03,SZ002466,-0.23696655
2019-04-03,SH601992,-0.5341578
2019-04-03,SH601601,0.4718074
2019-04-03,SH601212,-0.88355917
2019-04-03,SH600339,0.5990819
2019-04-03,SH601611,-0.14791062
2019-04-03,SH601669,0.23308593
2019-04-03,SZ000333,-0.70858085
2019-04-03,SH600036,0.44261238
2019-04-03,SH601169,0.306915
2019-04-03,SH601166,0.57056737
2019-04-03,SH601998,-1.0800595
2019-04-03,SZ000961,0.26384583
2019-04-03,SH600919,0.1630312
2019-04-03,SZ000538,-0.8259031
2019-04-03,SZ000408,-0.70841765
2019-04-03,SH600016,0.41927427
2019-04-03,SZ000630,-0.07517407
2019-04-03,SZ000001,-0.4475522
2019-04-03,SH601818,-1.1354717
2019-04-03,SH601006,-0.042884335
2019-04-03,SH600549,0.029077582
2019-04-03,SZ002352,-0.88059294
2019-04-03,SH600704,-0.42994788
2019-04-03,SH603260,0.34038267
2019-04-03,SH601328,-0.9687108
2019-04-03,SH600816,-1.0920233
2019-04-03,SH601899,-0.18734035
2019-04-03,SH601857,-0.116445415
2019-04-03,SH601997,-0.8707735
2019-04-03,SH601318,-0.35329813
2019-04-03,SZ002602,0.47795734
2019-04-03,SH600015,0.22072588
2019-04-03,SH601155,0.21290237
2019-04-03,SH603993,0.033631906
2019-04-03,SH601238,0.7193907
2019-04-03,SZ002032,-0.40718183
2019-04-03,SH601988,0.11639188
2019-04-03,SH601088,-0.95440567
2019-04-03,SH601838,-0.62860554
2019-04-03,SH600023,-0.120163776
2019-04-03,SH601898,-0.24570936
2019-04-03,SH601398,0.25234663
2019-04-03,SH600111,-0.9141958
2019-04-03,SH600583,-0.46550164
2019-04-03,SZ000627,0.33014646
2019-04-03,SH600068,0.47709042
2019-04-03,SH600000,0.5791337
2019-04-03,SH600233,-0.2518811
2019-04-03,SH601390,-0.6459604
2019-04-03,SZ000423,0.4272443
2019-04-03,SH601727,0.26470202
2019-04-03,SH601618,-1.0231191
2019-04-03,SH601288,-0.9799625
2019-04-03,SH603288,0.28049183
2019-04-03,SZ000625,0.47839478
2019-04-03,SH603858,-0.119622305
2019-04-03,SH600297,0.1824717
2019-04-03,SZ000661,0.26423854
2019-04-03,SZ300124,-0.4243106
2019-04-03,SH601018,0.30373096
2019-04-03,SH600089,-0.12663518
2019-04-03,SH601991,-0.34067637
2019-04-03,SH600674,-0.7297454
2019-04-03,SH601888,0.06608856
2019-04-03,SZ001979,-1.0776637
2019-04-03,SH600606,-0.29409498
2019-04-03,SZ002468,0.19931231
2019-04-03,SH601766,-0.119867876
2019-04-03,SH600438,0.2911418
2019-04-03,SH600489,-0.019488584
2019-04-03,SZ300070,-0.8251511
2019-04-03,SZ002050,0.15626378
2019-04-03,SH601333,-0.17543526
2019-04-03,SZ000402,0.45361906
2019-04-03,SZ300122,0.03980478
2019-04-03,SH600048,-0.36646453
2019-04-03,SH601985,-0.14288284
2019-04-03,SH601186,-0.104682595
2019-04-03,SZ000786,-0.9357341
2019-04-03,SH600547,0.029098134
2019-04-03,SZ002415,-0.3172786
2019-04-03,SH600809,-0.23223428
2019-04-03,SH601933,-0.19931372
2019-04-03,SH600690,-0.9909163
2019-04-03,SZ002120,0.6225265
2019-04-03,SH601225,0.29662174
2019-04-03,SH601939,-0.7565605
2019-04-03,SH601877,-0.32453632
2019-04-03,SH600660,-0.87979364
2019-04-03,SZ002007,-0.9484589
2019-04-03,SH600011,-0.38702333
2019-04-03,SH603259,-0.4138703
2019-04-03,SH600436,-0.33737305
2019-04-03,SZ002044,-0.07233834
2019-04-03,SH600383,0.7924439
2019-04-03,SZ300072,0.09893063
2019-04-03,SZ002294,-0.95059466
2019-04-03,SZ002311,0.46598965
2019-04-03,SH600998,0.43030676
2019-04-03,SH601881,0.6771009
2019-04-03,SH600109,0.021344006
2019-04-03,SH600795,-0.10814512
2019-04-03,SH600398,-1.0041878
2019-04-03,SZ300015,-0.20897597
2019-04-03,SH600340,-0.36040083
2019-04-03,SH600415,-0.46182382
2019-04-03,SZ001965,-0.19736004
2019-04-03,SH600153,-0.5360651
2019-04-03,SH600482,-0.47114676
2019-04-03,SH600196,-1.2541451
2019-04-03,SH601138,-1.0842541
2019-04-03,SH600741,0.4057986
2019-04-03,SH600118,-0.7509643
2019-04-03,SZ000768,-0.3110393
2019-04-03,SZ300024,-0.61613685
2019-04-03,SZ002411,-0.53384346
2019-04-03,SH600535,-0.0009880066
2019-04-03,SH600900,0.33704486
2019-04-03,SZ002179,-0.30471745
2019-04-03,SH600027,-1.0723995
2019-04-03,SH600887,-1.0613611
2019-04-03,SZ002202,0.2510566
2019-04-03,SH600977,-1.1843028
2019-04-03,SH603799,-1.1912286
2019-04-03,SH600760,-0.11313304
2019-04-03,SH600271,-0.8644554
2019-04-03,SH600999,0.34932053
2019-04-03,SH600372,-0.56022185
2019-04-03,SH600637,-0.99476236
2019-04-03,SZ000963,-0.73347956
2019-04-03,SZ000671,0.17941454
2019-04-03,SH600893,-0.5345612
2019-04-03,SH600104,-0.68683815
2019-04-03,SH601607,-1.1328984
2019-04-03,SH600498,0.28163233
2019-04-03,SH601228,0.06019338
2019-04-03,SH600208,-0.62310904
2019-04-03,SZ000783,-0.51298714
2019-04-03,SZ000100,-0.052346826
2019-04-03,SZ002081,-0.033966325
2019-04-03,SH600050,-0.51914847
2019-04-03,SZ000002,-0.25437975
2019-04-03,SH600522,-1.43816
2019-04-03,SZ300251,-1.0565903
2019-04-03,SH600170,-0.77340835
2019-04-03,SH600038,0.13538727
2019-04-03,SZ300433,-0.24540287
2019-04-03,SH601828,0.29069337
2019-04-03,SZ300059,-0.49309435
2019-04-03,SH600487,-0.23521143
2019-04-03,SH600066,-0.724219
2019-04-03,SH600406,-0.16146076
2019-04-03,SH601012,-0.74224025
2019-04-03,SZ002475,-1.0062999
2019-04-03,SZ000776,-0.99159855
2019-04-03,SZ002304,-1.3414665
2019-04-03,SZ002008,-0.77656084
2019-04-03,SZ300003,-0.8142643
2019-04-03,SH600369,-1.0652475
2019-04-03,SH600009,-0.046735764
2019-04-03,SZ000415,-0.8345987
2019-04-03,SZ000166,-1.5364983
2019-04-03,SZ300408,-0.5942162
2019-04-03,SZ002625,-0.42905036
2019-04-03,SZ300142,-0.25890696
2019-04-03,SZ000063,-1.245935
2019-04-03,SH600390,-0.31283063
2019-04-03,SZ002024,-0.8400997
2019-04-03,SZ000725,-0.50030804
2019-04-03,SH601198,-0.9704525
2019-04-03,SH600157,-0.43888617
2019-04-03,SH600837,0.5819653
2019-04-03,SH600030,-0.22646834
2019-04-03,SH601688,-0.5379908
2019-04-03,SZ002236,-0.39702863
2019-04-03,SH600958,-1.1186578
2019-04-03,SH601211,-0.21592061
2019-04-03,SZ002153,-1.3323116
2019-04-03,SZ000728,-0.483042
2019-04-03,SH601633,-0.9514694
2019-04-03,SZ000826,-0.108597465
2019-04-03,SH603833,-0.5306198
2019-04-03,SZ002065,-0.74328846
2019-04-03,SZ002230,-0.7823934
2019-04-03,SH601066,-0.6284094
2019-04-03,SH600867,-0.30849445
2019-04-03,SZ002797,-0.0027354509
2019-04-03,SZ000938,-0.87994885
2019-04-03,SH601360,0.3915086
2019-04-03,SZ000413,-0.53121394
2019-04-03,SZ300144,0.10654188
2019-04-03,SZ002594,-0.8966391
2019-04-03,SZ002736,-0.5869589
2019-04-03,SZ002252,-0.48644137
2019-04-03,SH600061,-1.4679422
2019-04-03,SZ002508,-1.297162
2019-04-03,SH600276,-0.12678583
2019-04-03,SZ000876,-0.4019736
2019-04-03,SZ002673,-1.2467221
2019-04-03,SH601878,-1.1658599
2019-04-03,SZ300136,-0.7284869
2019-04-03,SZ002714,-0.71002036
2019-04-03,SH600705,0.09354848
2019-04-03,SZ002558,-1.080143
2019-04-03,SH601788,-0.32229394
2019-04-03,SZ000839,-1.1239412
2019-04-03,SH600004,-1.2747326
2019-04-03,SZ002241,-0.39681756
2019-04-03,SZ300017,-0.68420196
2019-04-03,SH601108,-1.4529805
2019-04-03,SH601377,-1.0750172
2019-04-03,SH601021,-0.53369254
2019-04-03,SH600100,-1.4124691
2019-04-03,SH600703,-1.4187846
2019-04-03,SH600909,-0.5159561
2019-04-03,SZ002624,-1.1570427
2019-04-03,SZ002773,-0.07296109
2019-04-03,SH601919,-1.0906568
2019-04-03,SH603160,-0.7397495
2019-04-03,SH600518,-0.14035194
2019-04-03,SH600588,-1.1165855
2019-04-03,SZ300296,-1.6572576
2019-04-03,SH600221,-0.27015626
2019-04-03,SH600025,0.2842411
2019-04-03,SZ002456,-0.3848108
2019-04-03,SZ002572,-0.70915127
2019-04-03,SH600029,-1.2905049
2019-04-03,SH603986,-0.3330461
2019-04-03,SZ002555,-1.1204541
2019-04-03,SH601111,-0.77775
2019-04-03,SZ002925,-2.40405
2019-04-04,SH600340,-0.1320313
2019-04-04,SH600887,-0.44356245
2019-04-04,SZ000858,-1.4731563
2019-04-04,SH601155,-0.271994
2019-04-04,SZ002085,0.399696
2019-04-04,SZ000538,0.099434786
2019-04-04,SZ000002,-0.2649935
2019-04-04,SZ002673,-0.868718
2019-04-04,SZ002146,0.09624107
2019-04-04,SH600196,-0.16737714
2019-04-04,SH600297,0.3679873
2019-04-04,SZ002422,-0.4838913
2019-04-04,SH600383,0.12702006
2019-04-04,SH600085,-0.52041066
2019-04-04,SH601877,-0.4802395
2019-04-04,SZ000963,-1.3021892
2019-04-04,SH600977,-0.17196167
2019-04-04,SZ002294,-0.0909616
2019-04-04,SZ000671,0.2556787
2019-04-04,SZ002797,-0.37145898
2019-04-04,SZ002007,-0.28265727
2019-04-04,SZ300015,0.17325427
2019-04-04,SH601138,0.24874079
2019-04-04,SZ000063,-0.075413376
2019-04-04,SH600048,-0.58944803
2019-04-04,SH600339,-0.023962066
2019-04-04,SZ000423,-0.30407274
2019-04-04,SZ000895,-0.39143687
2019-04-04,SZ300251,-0.84869516
2019-04-04,SZ002594,-1.122132
2019-04-04,SZ000961,-0.9173683
2019-04-04,SZ300003,0.26922777
2019-04-04,SH600436,-0.6535129
2019-04-04,SH601238,-0.29110456
2019-04-04,SH600741,-0.64147997
2019-04-04,SZ002508,0.11129284
2019-04-04,SH600660,-0.75030094
2019-04-04,SZ000166,-0.18383619
2019-04-04,SZ002202,-0.1586349
2019-04-04,SZ000402,0.5702588
2019-04-04,SZ002555,-0.28479832
2019-04-04,SH600690,0.35359904
2019-04-04,SH603259,0.34165385
2019-04-04,SH600498,0.11580607
2019-04-04,SH600518,0.22168514
2019-04-04,SZ000826,0.21235631
2019-04-04,SH600104,0.9224323
2019-04-04,SZ002736,-0.4504034
2019-04-04,SH600606,0.31472042
2019-04-04,SZ002120,0.18933882
2019-04-04,SH601021,-0.62230206
2019-04-04,SZ002304,0.15182917
2019-04-04,SH601633,0.017824616
2019-04-04,SZ002773,-0.643973
2019-04-04,SH601888,0.38131076
2019-04-04,SZ000333,-0.12568012
2019-04-04,SH601669,1.0900694
2019-04-04,SZ002241,0.11962361
2019-04-04,SZ002179,-0.21096133
2019-04-04,SH601198,0.29479367
2019-04-04,SH600276,-0.8213028
2019-04-04,SH601668,-0.09746699
2019-04-04,SZ000100,0.12590621
2019-04-04,SZ002044,0.30207163
2019-04-04,SH601066,-0.11164356
2019-04-04,SH601390,-0.3634794
2019-04-04,SH603288,0.32673445
2019-04-04,SZ300136,-0.8771877
2019-04-04,SH600535,0.41486347
2019-04-04,SZ000627,-0.208294
2019-04-04,SZ000415,0.48340032
2019-04-04,SZ002252,-0.74318224
2019-04-04,SH600867,0.70791507
2019-04-04,SH600487,0.5323026
2019-04-04,SZ002624,0.63563204
2019-04-04,SZ002081,-0.585573
2019-04-04,SZ000728,0.025186026
2019-04-04,SZ000783,0.31373549
2019-04-04,SH601607,-1.0217538
2019-04-04,SZ002024,-0.40396595
2019-04-04,SH600100,0.5540628
2019-04-04,SZ000425,-0.2595687
2019-04-04,SH601108,-0.04656644
2019-04-04,SZ300070,-0.8566399
2019-04-04,SH600406,-0.25060505
2019-04-04,SZ000938,0.06397139
2019-04-04,SH603858,-0.70851564
2019-04-04,SZ300122,-0.07348529
2019-04-04,SH600009,0.40101913
2019-04-04,SH600369,-0.64049023
2019-04-04,SZ002468,-0.9604056
2019-04-04,SZ002925,0.023321684
2019-04-04,SH600027,-0.1772664
2019-04-04,SH600115,-0.79203016
2019-04-04,SH600068,-0.14995237
2019-04-04,SZ000625,0.3834806
2019-04-04,SH600998,0.1573461
2019-04-04,SH601318,0.33441383
2019-04-04,SH600061,-0.10716417
2019-04-04,SZ001965,0.5247564
2019-04-04,SH601111,-0.15981522
2019-04-04,SH601766,0.26924875
2019-04-04,SH600519,-1.2016468
2019-04-04,SH600372,-0.6335366
2019-04-04,SZ300296,-0.14833665
2019-04-04,SH600170,-0.24051544
2019-04-04,SH600522,0.27291113
2019-04-04,SZ002236,-0.8077553
2019-04-04,SZ000069,-0.41854838
2019-04-04,SH600050,0.1809631
2019-04-04,SH600221,0.77850854
2019-04-04,SH601360,0.48315278
2019-04-04,SH601878,-0.14093378
2019-04-04,SH600415,-0.72493404
2019-04-04,SH600030,0.5474074
2019-04-04,SH600999,0.68827116
2019-04-04,SZ001979,-1.200327
2019-04-04,SH601828,-1.0435616
2019-04-04,SH600795,0.30206275
2019-04-04,SZ300433,0.45834282
2019-04-04,SH601985,-0.12940243
2019-04-04,SH601211,0.036587812
2019-04-04,SH600153,0.15791498
2019-04-04,SH600118,-0.63614404
2019-04-04,SH600637,0.012034303
2019-04-04,SH600705,-0.060651563
2019-04-04,SH600583,-0.255284
2019-04-04,SZ000568,-0.565719
2019-04-04,SZ002008,0.27062795
2019-04-04,SH600109,-0.8042738
2019-04-04,SZ002230,-0.48851344
2019-04-04,SH600703,0.42480466
2019-04-04,SH600004,-0.40992412
2019-04-04,SZ002558,0.3413157
2019-04-04,SH601618,0.2734359
2019-04-04,SZ000768,-1.0947434
2019-04-04,SH600157,-0.34293655
2019-04-04,SZ002456,-0.66599584
2019-04-04,SH600089,0.77115965
2019-04-04,SZ002625,0.06316744
2019-04-04,SZ000725,-0.6257937
2019-04-04,SH601169,-0.0577015
2019-04-04,SH600309,0.15940382
2019-04-04,SZ300408,-0.7345817
2019-04-04,SH600958,0.21680774
2019-04-04,SZ002153,-0.52762437
2019-04-04,SH600900,-0.22523354
2019-04-04,SH600760,-0.091110066
2019-04-04,SH601288,-0.7375547
2019-04-04,SZ002027,0.38827795
2019-04-04,SH601991,0.07512124
2019-04-04,SH600233,-0.5345181
2019-04-04,SH600893,-0.19880754
2019-04-04,SH601727,-0.88601065
2019-04-04,SZ002311,-0.6768966
2019-04-04,SH600809,-0.39213285
2019-04-04,SH600029,-0.3316484
2019-04-04,SZ002065,-0.4750399
2019-04-04,SZ300144,0.0021763071
2019-04-04,SZ000157,0.53315175
2019-04-04,SH601377,0.10659669
2019-04-04,SZ002475,-0.67242247
2019-04-04,SH600398,0.4555812
2019-04-04,SH600909,0.46700415
2019-04-04,SH600674,0.8431846
2019-04-04,SH601933,0.35013014
2019-04-04,SZ002572,-0.0037792027
2019-04-04,SH601818,-1.1945331
2019-04-04,SH601328,0.09017958
2019-04-04,SZ002310,-0.27713656
2019-04-04,SZ000413,-0.66235244
2019-04-04,SH600208,-0.52904826
2019-04-04,SH601186,-0.39229572
2019-04-04,SZ002415,-0.40911356
2019-04-04,SZ002032,-0.43363333
2019-04-04,SH601857,-0.63751584
2019-04-04,SZ300072,-0.087641716
2019-04-04,SH600038,-0.4119709
2019-04-04,SH600926,-0.5176837
2019-04-04,SH601788,-0.6470088
2019-04-04,SH600271,-0.26702896
2019-04-04,SH601997,-0.09898492
2019-04-04,SH601228,0.2716626
2019-04-04,SH600023,-0.12395267
2019-04-04,SH600011,-0.9202019
2019-04-04,SZ000661,-1.1542485
2019-04-04,SH601018,0.40242496
2019-04-04,SH600390,-1.0745455
2019-04-04,SZ300017,-1.0344998
2019-04-04,SH601939,-0.03194625
2019-04-04,SZ000839,-0.71696746
2019-04-04,SH601398,0.11611939
2019-04-04,SH600025,-0.36534372
2019-04-04,SH601117,-0.9776829
2019-04-04,SH600566,-0.63194346
2019-04-04,SH600016,0.07546128
2019-04-04,SH601988,-0.096914686
2019-04-04,SZ000776,-0.777854
2019-04-04,SH600489,-1.0682329
2019-04-04,SH600886,0.28396916
2019-04-04,SZ002450,-0.0005950928
2019-04-04,SH600704,-0.36693156
2019-04-04,SZ300024,-0.8856629
2019-04-04,SH601808,-0.1749242
2019-04-04,SH600332,-0.5333233
2019-04-04,SH603833,-0.58696544
2019-04-04,SH600588,-0.6956621
2019-04-04,SH600015,-1.6319052
2019-04-04,SH600816,-1.0365943
2019-04-04,SZ002352,-0.593905
2019-04-04,SH601898,-0.32525373
2019-04-04,SZ300059,-0.17875262
2019-04-04,SH601688,0.09772022
2019-04-04,SH600066,-0.6811438
2019-04-04,SZ002714,-0.16343804
2019-04-04,SZ000792,-0.7099292
2019-04-04,SH601998,0.0068545938
2019-04-04,SZ000001,-0.50935614
2019-04-04,SH601838,-1.3480892
2019-04-04,SH601333,-1.178619
2019-04-04,SH601229,-1.2697895
2019-04-04,SH600028,-0.51511997
2019-04-04,SH600919,-0.9425264
2019-04-04,SH600837,-0.9787264
2019-04-04,SZ002411,-0.43040353
2019-04-04,SZ000876,-0.6180184
2019-04-04,SH601009,-1.6935256
2019-04-04,SZ300124,-0.53543496
2019-04-04,SH601006,-0.44854975
2019-04-04,SH601800,-0.41219518
2019-04-04,SZ000630,-1.2773507
2019-04-04,SH600362,-0.27995455
2019-04-04,SH601088,-0.77477527
2019-04-04,SH600000,-0.40726373
2019-04-04,SH600688,-0.6182801
2019-04-04,SZ000408,-0.13206947
2019-04-04,SH601899,0.6622041
2019-04-04,SH600739,-0.5814687
2019-04-04,SH601601,-0.41450852
2019-04-04,SH601225,-0.3764641
2019-04-04,SH601919,-1.1023352
2019-04-04,SH603986,-0.18746573
2019-04-04,SH600346,-1.3102899
2019-04-04,SH600219,-0.46255004
2019-04-04,SH600031,-1.0074041
2019-04-04,SZ000786,-0.0005643219
2019-04-04,SH600019,-0.7494872
2019-04-04,SH601881,-0.48800927
2019-04-04,SH601901,-0.45780453
2019-04-04,SZ002050,-0.47867715
2019-04-04,SH601166,-0.5044709
2019-04-04,SH600177,-0.4651034
2019-04-04,SZ002602,-1.0923958
2019-04-04,SH600036,0.44448268
2019-04-04,SH601336,-0.5923769
2019-04-04,SH600549,-0.4592708
2019-04-04,SH600547,-0.91975677
2019-04-04,SH600438,-0.56945753
2019-04-04,SH600010,-0.2896455
2019-04-04,SH603160,-1.4032732
2019-04-04,SZ002466,-1.2440926
2019-04-04,SH601212,-0.3917774
2019-04-04,SZ002142,-0.41035208
2019-04-04,SZ002460,-1.2258555
2019-04-04,SH601611,-1.190197
2019-04-04,SH600111,-1.1349561
2019-04-04,SH601992,-0.6529999
2019-04-04,SZ000898,-0.2847464
2019-04-04,SZ000703,-0.8339631
2019-04-04,SH600482,-0.36822635
2019-04-04,SZ300142,-1.107233
2019-04-04,SZ300033,-1.6540433
2019-04-04,SH600188,-0.6182623
2019-04-04,SH601628,-0.64910865
2019-04-04,SZ000959,-1.6546748
2019-04-04,SH603993,-1.2107539
2019-04-04,SH603260,-0.9667301
2019-04-04,SZ000983,-1.4159973
2019-04-04,SH600176,-1.2290192
2019-04-04,SH601989,-0.561835
2019-04-04,SZ000709,-1.3614442
2019-04-04,SH603156,-0.48984912
2019-04-04,SH600585,-0.81231
2019-04-04,SH601600,-0.6437429
2019-04-04,SZ002001,-0.12600744
2019-04-04,SH601555,-0.9685756
2019-04-04,SH601216,-1.5474325
2019-04-04,SH600352,-1.0239809
2019-04-04,SZ002493,-0.011629388
2019-04-04,SH600570,-0.3675182
2019-04-04,SZ000338,-0.98759127
2019-04-04,SH600516,-1.0525669
2019-04-04,SZ000553,-0.3271918
2019-04-04,SZ002601,-0.7722861
2019-04-04,SZ002271,-0.3678408
2019-04-04,SH600018,-1.5776402
2019-04-04,SZ000503,-2.201552
2019-04-08,SZ000651,0.04889731
2019-04-08,SH600369,-0.70838994
2019-04-08,SZ000625,-1.432878
2019-04-08,SZ002032,-0.22087623
2019-04-08,SH601633,0.35044682
2019-04-08,SH600297,-0.111164354
2019-04-08,SH600660,-0.06811948
2019-04-08,SH600487,-0.85999763
2019-04-08,SH601727,-0.03276783
2019-04-08,SZ000568,-0.04168713
2019-04-08,SH600332,0.5969037
2019-04-08,SH600519,-0.5774926
2019-04-08,SZ000425,0.4098277
2019-04-08,SH600741,-0.62964416
2019-04-08,SZ002050,-0.20766592
2019-04-08,SZ002001,-0.871264
2019-04-08,SZ000063,-0.62804395
2019-04-08,SH601018,0.19289277
2019-04-08,SH600518,0.11625334
2019-04-08,SH603259,-0.69955474
2019-04-08,SH603833,-0.3426503
2019-04-08,SH600867,0.4748114
2019-04-08,SH601238,0.2586434
2019-04-08,SH600196,0.0145913735
2019-04-08,SZ000538,-0.867775
2019-04-08,SH600522,-0.15613614
2019-04-08,SZ002252,-0.34695074
2019-04-08,SH600031,-0.45967922
2019-04-08,SZ002304,-0.5725557
2019-04-08,SH601933,-1.0802107
2019-04-08,SZ000503,-0.8754274
2019-04-08,SZ000661,0.54346
2019-04-08,SZ002311,-0.41153517
2019-04-08,SH600104,-0.35005128
2019-04-08,SH600009,-0.7444519
2019-04-08,SH600535,-0.04075054
2019-04-08,SH600566,-0.81602705
2019-04-08,SH600489,-0.05675062
2019-04-08,SH601009,-0.28201902
2019-04-08,SZ002411,0.2857627
2019-04-08,SH600018,-0.34109783
2019-04-08,SH600886,0.35819733
2019-04-08,SH600585,0.0899062
2019-04-08,SZ300136,0.12522012
2019-04-08,SH600436,0.48507124
2019-04-08,SH600977,0.5179962
2019-04-08,SZ000961,0.8752549
2019-04-08,SZ000413,-0.5738573
2019-04-08,SH600887,0.3150342
2019-04-08,SH600809,-0.07030597
2019-04-08,SH601607,-0.2538802
2019-04-08,SH600438,0.17214786
2019-04-08,SH600547,-0.20847905
2019-04-08,SH600085,-0.44518277
2019-04-08,SH601800,0.24232669
2019-04-08,SH600276,-0.18219957
2019-04-08,SZ002475,1.0335788
2019-04-08,SZ000157,-0.11149216
2019-04-08,SH600999,-0.009186991
2019-04-08,SH603288,0.58657455
2019-04-08,SH601318,-0.7881109
2019-04-08,SZ300003,0.110603124
2019-04-08,SZ002027,-0.14501634
2019-04-08,SH600340,0.34698504
2019-04-08,SZ002594,-0.066354126
2019-04-08,SH600498,-0.81210566
2019-04-08,SZ000725,0.27849036
2019-04-08,SH601668,-0.87505376
2019-04-08,SH600760,0.50527245
2019-04-08,SH600066,-0.6503745
2019-04-08,SH600998,0.19447762
2019-04-08,SZ002007,-0.6368431
2019-04-08,SH603858,0.47012684
2019-04-08,SZ002179,0.24568811
2019-04-08,SZ002450,0.32239965
2019-04-08,SZ000423,-0.7703322
2019-04-08,SH601212,-0.17162286
2019-04-08,SH601225,0.29025745
2019-04-08,SH601228,-1.0913563
2019-04-08,SZ300122,-0.46071428
2019-04-08,SH600674,0.49863654
2019-04-08,SH603156,-0.37660837
2019-04-08,SH600352,-0.2980099
2019-04-08,SH601166,-0.78120047
2019-04-08,SZ000876,-0.26615697
2019-04-08,SH600038,-0.123166524
2019-04-08,SH601066,-0.56978685
2019-04-08,SH601006,-0.028940532
2019-04-08,SH600188,0.091481686
2019-04-08,SZ002572,-0.63404226
2019-04-08,SH600900,-0.87259597
2019-04-08,SH601216,-0.0842523
2019-04-08,SZ000895,-0.1521126
2019-04-08,SH601229,-1.0643641
2019-04-08,SZ002602,-0.064577475
2019-04-08,SH603160,0.4703621
2019-04-08,SZ000703,0.22403061
2019-04-08,SH601088,0.14363095
2019-04-08,SH600390,-0.11841463
2019-04-08,SZ000408,0.49354744
2019-04-08,SH600023,-0.35676584
2019-04-08,SZ000338,-0.056372676
2019-04-08,SZ002352,-1.0292989
2019-04-08,SH600398,-0.28638119
2019-04-08,SH600157,-0.16125457
2019-04-08,SH600170,-0.33347636
2019-04-08,SZ002625,0.26661515
2019-04-08,SH600704,-0.84352773
2019-04-08,SH603993,-0.6624728
2019-04-08,SZ300296,0.52571243
2019-04-08,SH600015,0.55363846
2019-04-08,SZ300408,0.45344785
2019-04-08,SH601988,0.08865787
2019-04-08,SH600111,-0.8451797
2019-04-08,SH601288,0.71934915
2019-04-08,SH601111,0.6020257
2019-04-08,SH601899,-1.1838706
2019-04-08,SH601939,-0.9483479
2019-04-08,SH601333,0.12073724
2019-04-08,SZ000963,0.42359835
2019-04-08,SZ300144,-0.13555697
2019-04-08,SH601989,0.17483516
2019-04-08,SZ000402,-0.17903559
2019-04-08,SH601838,-0.62221974
2019-04-08,SH601336,-0.22460407
2019-04-08,SH600089,0.011307657
2019-04-08,SH600588,-0.19952887
2019-04-08,SH600795,-0.35265875
2019-04-08,SZ002271,0.24054495
2019-04-08,SH601828,-1.0020694
2019-04-08,SZ002460,-0.39068082
2019-04-08,SH600019,0.33822012
2019-04-08,SH600919,-0.2145115
2019-04-08,SH600221,-0.12322196
2019-04-08,SZ002925,0.15596613
2019-04-08,SH601117,-1.1304774
2019-04-08,SH600050,-0.40107787
2019-04-08,SH600271,-0.5772313
2019-04-08,SZ000983,0.56682223
2019-04-08,SH600036,0.13336192
2019-04-08,SH600016,-0.6043662
2019-04-08,SH601169,-0.43274325
2019-04-08,SH601985,0.0013339585
2019-04-08,SZ002142,-1.010849
2019-04-08,SH601688,0.030167736
2019-04-08,SH600208,-0.51783067
2019-04-08,SZ002230,-0.12981422
2019-04-08,SH601919,-0.5216543
2019-04-08,SH601997,-0.79383826
2019-04-08,SH601857,0.4394139
2019-04-08,SH601398,0.12121519
2019-04-08,SH600000,-0.58431053
2019-04-08,SZ300015,0.06464326
2019-04-08,SZ000333,-0.6511917
2019-04-08,SH600177,-1.0540676
2019-04-08,SH600688,-0.35443175
2019-04-08,SH600909,-0.22543436
2019-04-08,SH601618,-0.214338
2019-04-08,SZ000627,-0.11486961
2019-04-08,SH600029,0.67336595
2019-04-08,SH600482,0.29396057
2019-04-08,SZ002294,-0.6182256
2019-04-08,SZ000001,0.41449633
2019-04-08,SH601186,0.27245408
2019-04-08,SZ000776,0.8985035
2019-04-08,SH601611,0.17340216
2019-04-08,SH600153,0.104835235
2019-04-08,SH601328,-1.0698013
2019-04-08,SH600739,-0.24505755
2019-04-08,SH600027,-0.48151258
2019-04-08,SZ000792,-0.5738534
2019-04-08,SH601600,-0.43793488
2019-04-08,SH600549,-0.35590714
2019-04-08,SZ002714,-0.3913068
2019-04-08,SZ000100,-0.6802275
2019-04-08,SH601766,-0.887692
2019-04-08,SZ002555,-0.06875427
2019-04-08,SZ000938,-0.37915573
2019-04-08,SH600415,-0.26455697
2019-04-08,SH600406,-0.62747234
2019-04-08,SZ002415,-0.2369732
2019-04-08,SZ300142,-0.32027075
2019-04-08,SH600893,0.121257246
2019-04-08,SZ002773,-0.09091635
